split,graph_id,contract,interaction_id,function,label,status,confidence,source_path,source_span,external_calls,state_vars
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapIncentive,UniswapIncentive,i:ratioOwned,ratioOwned,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol#L66-L70,"pair.totalSupply()|Decimal.ratio(balance, total)",pair
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapIncentive,UniswapIncentive,i:approveToken,approveToken,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol#L80-L82,"IERC20(_token).approve(address(router), uint(-1))",router
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapIncentive,UniswapIncentive,i:calculateBuyIncentiveMultiplier,calculateBuyIncentiveMultiplier,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol#L204-L216,deviation.mul(uint(weight)).div(uint(TIME_WEIGHT_GRANULARITY))|deviation.mul(uint(weight))|correspondingPenalty.lessThan(buyMultiplier),TIME_WEIGHT_GRANULARITY
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapIncentive,UniswapIncentive,i:updateTimeWeight,updateTimeWeight,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol#L224-L250,finalDeviation.equals(Decimal.zero())|Decimal.zero()|initialDeviation.equals(Decimal.zero())|Decimal.zero()|initialDeviation.greaterThan(finalDeviation)|finalDeviation.div(initialDeviation)|remainingRatio.mul(uint(currentWeight)).asUint256()|remainingRatio.mul(uint(currentWeight))|finalDeviation.mul(100).mul(uint(TIME_WEIGHT_GRANULARITY)).asUint256()|finalDeviation.mul(100).mul(uint(TIME_WEIGHT_GRANULARITY))|finalDeviation.mul(100),TIME_WEIGHT_GRANULARITY
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::Fei,Fei,i:fei,fei,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/Fei.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/Fei.sol#L73-L75,_core.fei(),_core
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::Fei,Fei,i:tribe,tribe,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/Fei.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/Fei.sol#L77-L79,_core.tribe(),_core
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::Fei,Fei,i:_checkAndApplyIncentives,_checkAndApplyIncentives,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/Fei.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/Fei.sol#L66-L90,"IIncentive(senderIncentive).incentivize(sender, recipient, msg.sender, amount)|IIncentive(recipientIncentive).incentivize(sender, recipient, msg.sender, amount)|IIncentive(operatorIncentive).incentivize(sender, recipient, msg.sender, amount)|IIncentive(allIncentive).incentivize(sender, recipient, msg.sender, amount)",incentiveContract
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::Decimal,Decimal,i:asUint256,asUint256,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/external/Decimal.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/external/Decimal.sol#L237-L239,self.value.div(BASE),BASE
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initPairs,initPairs,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L238-L241,"UNISWAP_FACTORY.createPair(fei, WETH)|UNISWAP_FACTORY.createPair(tribe, fei)",UNISWAP_FACTORY|WETH|ethFeiPair|fei|tribe|tribeFeiPair
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initPCVDeposit,initPCVDeposit,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L243-L254,"pcvDepositOrchestrator.init(
			address(core),
			ethFeiPair,
			ROUTER,
			ETH_USDC_UNI_PAIR,
			UNI_ORACLE_TWAP_DURATI|core.grantMinter(ethUniswapPCVDeposit)|pcvDepositOrchestrator.detonate()",ETH_USDC_UNI_PAIR|ROUTER|UNI_ORACLE_TWAP_DURATION|USDC_PER_ETH_IS_PRICE_0|core|ethFeiPair|ethUniswapPCVDeposit|pcvDepositOrchestrator|uniswapOracle
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initBondingCurve,initBondingCurve,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L256-L270,"bcOrchestrator.init(
			 address(core), 
			 uniswapOracle, 
			 ethUniswapPCVDeposit, 
			 SCALE, 
			 THAWING_DURATION|core.grantMinter(ethBondingCurve)|IOracleRef(ethUniswapPCVDeposit).setOracle(bondingCurveOracle)|bcOrchestrator.detonate()",BONDING_CURVE_INCENTIVE|BONDING_CURVE_INCENTIVE_DURATION|SCALE|THAWING_DURATION|bcOrchestrator|bondingCurveOracle|core|ethBondingCurve|ethUniswapPCVDeposit|uniswapOracle
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initIncentive,initIncentive,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L272-L284,"incentiveOrchestrator.init(
			address(core), 
			bondingCurveOracle, 
			ethFeiPair,
			ROUTER,
			INCENTIVE_GROWTH_RAT|core.grantMinter(uniswapIncentive)|core.grantBurner(uniswapIncentive)|IFei(fei).setIncentiveContract(ethFeiPair, uniswapIncentive)|incentiveOrchestrator.detonate()",INCENTIVE_GROWTH_RATE|ROUTER|bondingCurveOracle|core|ethFeiPair|fei|incentiveOrchestrator|uniswapIncentive
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initRouter,initRouter,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L286-L293,"routerOrchestrator.init(ethFeiPair, WETH, uniswapIncentive)|IUniswapIncentive(uniswapIncentive).setSellAllowlisted(feiRouter, true)|IUniswapIncentive(uniswapIncentive).setSellAllowlisted(ethUniswapPCVDeposit, true)|IUniswapIncentive(uniswapIncentive).setSellAllowlisted(ethUniswapPCVController, true)",WETH|ethFeiPair|ethUniswapPCVController|ethUniswapPCVDeposit|feiRouter|routerOrchestrator|uniswapIncentive
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initController,initController,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L295-L313,"controllerOrchestrator.init(
			address(core), 
			bondingCurveOracle, 
			uniswapIncentive, 
			ethUniswapPCVDeposit, 
|core.grantMinter(ethUniswapPCVController)|core.grantPCVController(ethUniswapPCVController)|IUniswapIncentive(uniswapIncentive).setExemptAddress(ethUniswapPCVDeposit, true)|IUniswapIncentive(uniswapIncentive).setExemptAddress(ethUniswapPCVController, true)|controllerOrchestrator.detonate()",MIN_REWEIGHT_DISTANCE_BPS|REWEIGHT_INCENTIVE|ROUTER|bondingCurveOracle|controllerOrchestrator|core|ethFeiPair|ethUniswapPCVController|ethUniswapPCVDeposit|uniswapIncentive
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initIDO,initIDO,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L315-L321,"idoOrchestrator.init(address(core), admin, tribe, tribeFeiPair, ROUTER, RELEASE_WINDOW)|core.grantMinter(ido)|core.allocateTribe(ido, tribeSupply * IDO_TRIBE_PERCENTAGE / 100)|core.allocateTribe(timelockedDelegator, tribeSupply * DEV_TRIBE_PERCENTAGE / 100)|idoOrchestrator.detonate()",DEV_TRIBE_PERCENTAGE|IDO_TRIBE_PERCENTAGE|RELEASE_WINDOW|ROUTER|admin|core|ido|idoOrchestrator|timelockedDelegator|tribe|tribeFeiPair|tribeSupply
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initGenesis,initGenesis,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L323-L339,"genesisOrchestrator.init(
			address(core), 
			ethBondingCurve, 
			ido,
			tribeFeiPair,
			bondingCurveOracle,
			GEN|core.setGenesisGroup(genesisGroup)|core.allocateTribe(genesisGroup, tribeSupply * GENESIS_TRIBE_PERCENTAGE / 100)|core.allocateTribe(pool, tribeSupply * STAKING_TRIBE_PERCENTAGE / 100)|genesisOrchestrator.detonate()",EXCHANGE_RATE_DISCOUNT|GENESIS_DURATION|GENESIS_TRIBE_PERCENTAGE|MAX_GENESIS_PRICE_BPS|POOL_DURATION|STAKING_TRIBE_PERCENTAGE|bondingCurveOracle|core|ethBondingCurve|genesisGroup|genesisOrchestrator|ido|pool|tribeFeiPair|tribeSupply
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::CoreOrchestrator,CoreOrchestrator,i:initGovernance,initGovernance,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/orchestration/CoreOrchestrator.sol#L341-L350,"governanceOrchestrator.init(
			admin, 
			tribe,
			TIMELOCK_DELAY
		)|governanceOrchestrator.detonate()|core.grantGovernor(timelock)|ITribe(tribe).setMinter(timelock)",TIMELOCK_DELAY|admin|core|governanceOrchestrator|governorAlpha|timelock|tribe
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapSingleEthRouter,UniswapSingleEthRouter,i:swapExactETHForTokens,swapExactETHForTokens,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol#L36-L53,"IWETH(WETH).deposit{value: amountIn}()|IWETH(WETH).transfer(address(PAIR), amountIn)|PAIR.swap(amount0Out, amount1Out, to, new bytes(0))",PAIR|WETH
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapSingleEthRouter,UniswapSingleEthRouter,i:swapExactTokensForETH,swapExactTokensForETH,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol#L55-L77,"PAIR.token1()|TransferHelper.safeTransferFrom(
            token, msg.sender, address(PAIR), amountIn
        )|PAIR.swap(amount0Out, amount1Out, address(this), new bytes(0))|IWETH(WETH).withdraw(amountOut)",PAIR|WETH
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::UniswapSingleEthRouter,UniswapSingleEthRouter,i:_getReserves,_getReserves,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol#L30-L34,PAIR.getReserves()|PAIR.token0(),PAIR|WETH
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::FeiRouter,FeiRouter,i:swapExactETHForTokens,swapExactETHForTokens,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol#L36-L53,"IWETH(WETH).deposit{value: amountIn}()|IWETH(WETH).transfer(address(PAIR), amountIn)|PAIR.swap(amount0Out, amount1Out, to, new bytes(0))",PAIR|WETH
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::FeiRouter,FeiRouter,i:swapExactTokensForETH,swapExactTokensForETH,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol#L55-L77,"PAIR.token1()|TransferHelper.safeTransferFrom(
            token, msg.sender, address(PAIR), amountIn
        )|PAIR.swap(amount0Out, amount1Out, address(this), new bytes(0))|IWETH(WETH).withdraw(amountOut)",PAIR|WETH
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::FeiRouter,FeiRouter,i:_getReserves,_getReserves,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol#L30-L34,PAIR.getReserves()|PAIR.token0(),PAIR|WETH
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::FeiRouter,FeiRouter,i:buyFei,buyFei,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol#L21-L35,IOracleRef(address(INCENTIVE)).updateOracle()|INCENTIVE.getBuyIncentive(amountOutMin),INCENTIVE
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::FeiRouter,FeiRouter,i:sellFei,sellFei,0,scope_default,,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/FeiRouter.sol#L37-L52,IOracleRef(address(INCENTIVE)).updateOracle()|INCENTIVE.getSellPenalty(amountIn),INCENTIVE
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:initialize,initialize,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L80-L106","_busd.safeApprove(_pancakeRouterAddress, uint256(-1))",_busd|_busdToSCIXPath|_collector|_decimals|_name|_pancakeRouterAddress|_poolId|_poolToken|_scix|_stakingPools|_symbol
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:_createLock,_createLock,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L172-L189","_scix.safeTransferFrom(msg.sender, address(this), amount)",MAX_TIME|_balances|_locks|_scix|_totalLockedSCIX
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:_addAmount,_addAmount,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L195-L213","_scix.safeTransferFrom(msg.sender, address(this), amount)|lock.amount.add(amount)",MAX_TIME|_balances|_locks|_scix|_totalLockedSCIX
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:_withdraw,_withdraw,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L242-L255","_scix.safeTransfer(msg.sender, amount)",_locks|_scix|_totalLockedSCIX
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:depositPoolToken,depositPoolToken,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L257-L261","IERC20(_poolToken).balanceOf(address(this))|IERC20(_poolToken).approve(_stakingPools, poolTokenBalance)|IStakingPools(_stakingPools).deposit(_poolId, poolTokenBalance)",_poolId|_poolToken|_stakingPools
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:exitPool,exitPool,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L263-L265",IStakingPools(_stakingPools).exit(_poolId),_poolId|_stakingPools
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:pause,pause,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L267-L270","_busd.safeApprove(_pancakeRouterAddress, 0)",_busd|_pancakeRouterAddress
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:unpause,unpause,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L272-L275","_busd.safeApprove(_pancakeRouterAddress, uint256(-1))",_busd|_pancakeRouterAddress
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:_collectReward,_collectReward,0,review_confirmed_protected_negative,medium,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L298-L320","IERC20(_scix).balanceOf(address(this))|_busd.balanceOf(_collector)|_busd.safeTransferFrom(_collector, address(this), newReward)|IPancakeRouter02(_pancakeRouterAddress).swapExactTokensForTokens(
                newReward,
                newReward.m|IStakingPools(_stakingPools).claim(_poolId)|IERC20(_scix).balanceOf(address(this)).sub(balanceBefore)|IERC20(_scix).balanceOf(address(this))",_accRewardPerBalance|_busd|_busdToSCIXPath|_collector|_pancakeRouterAddress|_poolId|_scix|_stakingPools|_totalSupply
train,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow",VotingEscrow,i:pendingReward,pendingReward,0,scope_default,,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L322-L328","IStakingPools(_stakingPools).getStakeTotalUnclaimed(address(this), _poolId)",_accRewardPerBalance|_balances|_poolId|_rewardDebt|_stakingPools|_totalSupply
