review_priority,contract_id,source_path,function_name,source_span,predicted_score,current_label,vulnerability_type,risk_evidence,safety_protection_evidence,detected_safety_features,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,interaction_id,suggested_category,category,evidence,safety_feature_count
top50_highest_score,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::IDO,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/ido/IDO.sol,createIDO,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/ido/IDO.sol#L181-L226,0.9721695135807521,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L35: idoToken.safeTransferFrom(msg.sender, address(this), idoTotal);",L24: IDOIssue = IDOIssue.add(1);,"L10: require( | function createIDO(
        IBEP20 idoToken,
        IBEP20 receiveToken,
        uint256 price,
        uint256 idoTotal,
        uint256 maxLimit,
        uint256 startTime,
        uint256 duration
    ) external onlyOwner","30:         ido.maxLimit = maxLimit;\n31:         ido.idoTotal = idoTotal;\n32:         ido.startTime = startTime;\n33:         ido.duration = duration;\n34: \n35:         idoToken.safeTransferFrom(msg.sender, address(this), idoTotal);\n36:         emit IDOCreate(\n37:             IDOIssue,\n38:             address(idoToken),\n39:             address(receiveToken),\n40:             price,\n41:             maxLimit,\n42:             idoTotal,\n43:             startTime,",i:createIDO,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,7
top50_highest_score|top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::ERC1155DividendToken,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/libs/ERC1155DividendToken.sol,_distributeDividends,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/libs/ERC1155DividendToken.sol#L192-L220,0.9718086695576891,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|trusted_or_fixed_callee|safe_erc20_wrapper,require_assert_guard_before_call|trusted_or_fixed_callee|safe_erc20_wrapper,L22: IERC20(dividendToken).safeTransferFrom(,L6: uint256 tokenTotalSupply = totalSupply(tokenID);,L7: require(tokenTotalSupply > 0);,"17: \n18:         data.magnifiedDividendPerShare[tokenID] +=\n19:             (amount * magnitude) /\n20:             tokenTotalSupply;\n21: \n22:         IERC20(dividendToken).safeTransferFrom(\n23:             msg.sender,\n24:             address(this),\n25:             amount\n26:         );\n27: \n28:         emit DividendsDistributed(tokenID, msg.sender, dividendToken, amount);\n29:     }",i:_distributeDividends,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_highest_score,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::DepositPool,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/DepositPool.sol,withdraw,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/DepositPool.sol#L242-L260,0.9705888365967381,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|trusted_or_fixed_callee|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,require_assert_guard_before_call|callee_user_controlled|trusted_or_fixed_callee|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L15: ERC20(pool.token).safeTransfer(tx.origin, _amount);",L2: PoolInfo storage pool = poolInfo[_pid];,"L4: require(user.amount >= _amount, ""DepositPool: withdraw: not good"");","10:             pool.allocRewardAmount = pool.allocRewardAmount.sub(pendingAmount);\n11:         }\n12:         if (_amount > 0) {\n13:             user.amount = user.amount.sub(_amount);\n14:             pool.totalAmount = pool.totalAmount.sub(_amount);\n15:             ERC20(pool.token).safeTransfer(tx.origin, _amount);\n16:         }\n17:         user.rewardDebt = user.amount.mul(pool.accRewardPerShare).div(1e12);\n18:         emit Withdraw(tx.origin, _pid, _amount);\n19:     }",i:withdraw,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,7
top50_highest_score,DAPP::DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0::NewSaleTreasury,DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0/contracts/NewSaleTreasury.sol,shareWithdraw,DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0/contracts/NewSaleTreasury.sol#L120-L146,0.9704820067673641,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|nonreentrant_modifier|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,require_assert_guard_before_call|nonreentrant_modifier|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,"L25: token.safeTransfer(_msgSender(), bcubeAmount);","L11: uint256 allowance = calcAllowance(_msgSender(), now);",nonReentrant/modifier | L6: require(,"20:             finalWithdrawn <=\n21:                 bcubeAllocationRegistry[_msgSender()].currentAllowance,\n22:             ""Insufficient allowance""\n23:         );\n24:         bcubeAllocationRegistry[_msgSender()].shareWithdrawn = finalWithdrawn;\n25:         token.safeTransfer(_msgSender(), bcubeAmount);\n26:         emit LogPublicSaleShareWithdrawn(_msgSender(), bcubeAmount);\n27:     }",i:shareWithdraw,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_highest_score,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::SwapMining,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/apis/mdex/SwapMining.sol,addPair,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/apis/mdex/SwapMining.sol#L76-L98,0.9696182582280936,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L10: uint256 lastRewardBlock = block.number > startBlock ? block.number : startBlock;,"L6: require(_pair != address(0), ""_pair is the zero address""); | function addPair(
    uint256 _allocPoint,
    address _pair,
    bool _withUpdate
  ) public onlyOwner","1: function addPair(\n2:     uint256 _allocPoint,\n3:     address _pair,\n4:     bool _withUpdate\n5:   ) public onlyOwner {\n6:     require(_pair != address(0), ""_pair is the zero address"");\n7:     if (_withUpdate) {\n8:       massMintPools();\n9:     }\n10:     uint256 lastRewardBlock = block.number > startBlock ? block.number : startBlock;\n11:     totalAllocPoint = totalAllocPoint.add(_allocPoint);\n12:     poolInfo.push(\n13:       PoolInfo({\n14:         pair: _pair,",i:addPair,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_highest_score,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::BaseReactor,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/reactor/BaseReactor.sol,recoverERC20,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/reactor/BaseReactor.sol#L579-L587,0.9677991085253339,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|trusted_or_fixed_callee|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|trusted_or_fixed_callee|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L7: IERC20(tokenAddress).safeTransfer(to, amountToRecover);",,"L6: if (tokenAddress == address(stablecoin)) revert InvalidToken(); | function recoverERC20(
        address tokenAddress,
        address to,
        uint256 amountToRecover
    ) external onlyGovernor","2:         address tokenAddress,\n3:         address to,\n4:         uint256 amountToRecover\n5:     ) external onlyGovernor {\n6:         if (tokenAddress == address(stablecoin)) revert InvalidToken();\n7:         IERC20(tokenAddress).safeTransfer(to, amountToRecover);\n8:         emit Recovered(tokenAddress, to, amountToRecover);\n9:     }",i:recoverERC20,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,6
top50_highest_score,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::Reactor,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/reactor/BaseReactor.sol,recoverERC20,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/reactor/BaseReactor.sol#L579-L587,0.9677985512650337,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|trusted_or_fixed_callee|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|trusted_or_fixed_callee|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L7: IERC20(tokenAddress).safeTransfer(to, amountToRecover);",,"L6: if (tokenAddress == address(stablecoin)) revert InvalidToken(); | function recoverERC20(
        address tokenAddress,
        address to,
        uint256 amountToRecover
    ) external onlyGovernor","2:         address tokenAddress,\n3:         address to,\n4:         uint256 amountToRecover\n5:     ) external onlyGovernor {\n6:         if (tokenAddress == address(stablecoin)) revert InvalidToken();\n7:         IERC20(tokenAddress).safeTransfer(to, amountToRecover);\n8:         emit Recovered(tokenAddress, to, amountToRecover);\n9:     }",i:recoverERC20,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,6
top50_highest_score,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::LiquidityPool,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/LiquidityPoolOther.sol,additionalNft,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/LiquidityPoolOther.sol#L280-L309,0.9677361981879732,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|trusted_or_fixed_callee|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,require_assert_guard_before_call|callee_user_controlled|trusted_or_fixed_callee|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L11: IERC20(rewardToken).safeTransferFrom(msg.sender, feeWallet, nftSlotFee);",L2: PoolInfo storage pool = poolInfo[_pid];,"L4: require(user.additionalNftId == 0, ""nft already set"");","6: \n7:         uint256 level = IDsgNft(pool.additionalNft).getLevel(nftId);\n8:         require(level > 0, ""no level"");\n9: \n10:         if(nftSlotFee > 0) {\n11:             IERC20(rewardToken).safeTransferFrom(msg.sender, feeWallet, nftSlotFee);\n12:         }\n13: \n14:         IDsgNft(pool.additionalNft).safeTransferFrom(msg.sender, address(this), nftId);\n15:         IDsgNft(pool.additionalNft).burn(nftId);\n16: \n17:         if (user.amount > 0) {\n18:             uint256 pending = user.amount.mul(pool.accRewardPerShare).div(1e12).sub(user.rewardDebt);\n19:             user.rewardPending = user.rewardPending.add(pending);",i:additionalNft,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,7
top50_highest_score,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::LeveragePool,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/LeveragePool/LeveragePool.sol,withdrawAdminFees,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/LeveragePool/LeveragePool.sol#L178-L183,0.9671897545726628,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|contract_modifier_access_summary|access_control_signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|contract_modifier_access_summary,"L5: if (address(collateralToken)!=address(0x0)) require(collateralToken.transfer(msg.sender,uint256(amount)),""Transfer failed"");",L4: adminFees-=amount;,"L2: require (msg.sender==admin,""Only admin""); | function withdrawAdminFees(int256 amount) external","1: function withdrawAdminFees(int256 amount) external {\n2:         require (msg.sender==admin,""Only admin"");\n3:         require (amount<=adminFees,""Not enough funds"");\n4:         adminFees-=amount;\n5:         if (address(collateralToken)!=address(0x0)) require(collateralToken.transfer(msg.sender,uint256(amount)),""Transfer failed"");\n6:     }",i:withdrawAdminFees,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_highest_score,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SwapMining,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/SwapMining.sol,addPair,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/SwapMining.sol#L91-L107,0.9671502375425632,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: uint256 lastRewardBlock = block.number > startBlock ? block.number : startBlock;,"L2: require(_pair != address(0), ""_pair is the zero address""); | function addPair(uint256 _allocPoint, address _pair, bool _withUpdate) public onlyOwner","1: function addPair(uint256 _allocPoint, address _pair, bool _withUpdate) public onlyOwner {\n2:         require(_pair != address(0), ""_pair is the zero address"");\n3:         if (_withUpdate) {\n4:             massMintPools();\n5:         }\n6:         uint256 lastRewardBlock = block.number > startBlock ? block.number : startBlock;\n7:         totalAllocPoint = totalAllocPoint.add(_allocPoint);\n8:         poolInfo.push(PoolInfo({\n9:         pair : _pair,\n10:         quantity : 0,\n11:         totalQuantity : 0,\n12:         allocPoint : _allocPoint,\n13:         allocMdxAmount : 0,\n14:         lastRewardBlock : lastRewardBlock",i:addPair,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_highest_score,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::ILO,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/ILO.sol,deposit,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/ILO.sol#L90-L106,0.9650959340812876,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,"L13: pool.lpToken.safeTransferFrom(address(msg.sender), address(this), _amount);",L3: PoolInfo storage pool = poolInfo[_pid];,"L5: require(block.number >= startBlock, ""ILO not begin"");","8: \n9:         //if (_amount > 0) {\n10:             user.amount = user.amount.add(_amount);\n11:             user.lastTime = block.timestamp;\n12:             pool.totalAmount = pool.totalAmount.add(_amount);\n13:             pool.lpToken.safeTransferFrom(address(msg.sender), address(this), _amount);\n14:         //}\n15: \n16:         emit Deposit(msg.sender, _pid, _amount);\n17:     }",i:deposit,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_highest_score|top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d::BNPLRewardsController,DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BNPLRewardsController.sol,withdraw,DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BNPLRewardsController.sol#L191-L213,0.9641992293720776,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|safe_erc20_wrapper,require_assert_guard_before_call|safe_erc20_wrapper,"L20: TransferHelper.safeTransfer(address(pool.lpToken), msg.sender, _amount);",L2: PoolInfo storage pool = poolInfo[_pid];,L6: revert InsufficientUserBalance(user.amount);,"15:         user.rewardDebt = (user.amount * pool.accBnplPerShare) / 1e12;\n16: \n17:         if (pending > 0) {\n18:             safeBnplTransfer(msg.sender, pending);\n19:         }\n20:         TransferHelper.safeTransfer(address(pool.lpToken), msg.sender, _amount);\n21: \n22:         emit Withdraw(msg.sender, _pid, _amount);\n23:     }",i:withdraw,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_highest_score,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::StableMasterFront,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/stableMaster/StableMasterFront.sol,revokeCollateral,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/stableMaster/StableMasterFront.sol#L353-L395,0.9622940683625312,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L35: col.token.safeTransferFrom(address(poolManager), address(settlementContract), balance);",L8: uint256 managerListLength = _managerList.length;,"L9: require(managerListLength >= 1, ""10""); | function revokeCollateral(IPoolManager poolManager, ICollateralSettler settlementContract)
        external
        onlyRole(GOVERNOR_ROLE)","30:         // No need to pause `SLP` and `STABLE_HOLDERS` as deleting the entry associated to the `poolManager`\n31:         // in the `collateralMap` will make everything revert\n32: \n33:         // Transferring the whole balance to global settlement\n34:         uint256 balance = col.token.balanceOf(address(poolManager));\n35:         col.token.safeTransferFrom(address(poolManager), address(settlementContract), balance);\n36: \n37:         // Settlement works with a fixed oracle value for HAs, it needs to be computed here\n38:         uint256 oracleValue = col.oracle.readLower();\n39:         // Notifying the global settlement contract with the properties of the contract to settle\n40:         // In case of global shutdown, there would be one settlement contract per collateral type\n41:         // Not using the `lockedInterests` to update the value of the sanRate\n42:         settlementContract.triggerSettlement(oracleValue, col.sanRate, col.stocksUsers);\n43:     }",i:revokeCollateral,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,7
top50_highest_score,DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::WexMaster,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6.12/protocol/apis/wault/WexMaster.sol,withdraw,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6.12/protocol/apis/wault/WexMaster.sol#L150-L175,0.9599553634838434,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,"L22: pool.lpToken.safeTransfer(address(msg.sender), _amount);",L6: PoolInfo storage pool = poolInfo[_pid];,"L8: require(user.amount >= _amount, ""withdraw: not good"");","17:         user.pendingRewards = 0;\n18:       }\n19:     }\n20:     if (_amount > 0) {\n21:       user.amount = user.amount.sub(_amount);\n22:       pool.lpToken.safeTransfer(address(msg.sender), _amount);\n23:     }\n24:     user.rewardDebt = user.amount.mul(pool.accWexPerShare).div(1e12);\n25:     emit Withdraw(msg.sender, _pid, _amount);\n26:   }",i:withdraw,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_highest_score,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::WexMaster,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6.12/protocol/apis/wault/WexMaster.sol,withdraw,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6.12/protocol/apis/wault/WexMaster.sol#L150-L175,0.9599535670927349,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,"L22: pool.lpToken.safeTransfer(address(msg.sender), _amount);",L6: PoolInfo storage pool = poolInfo[_pid];,"L8: require(user.amount >= _amount, ""withdraw: not good"");","17:         user.pendingRewards = 0;\n18:       }\n19:     }\n20:     if (_amount > 0) {\n21:       user.amount = user.amount.sub(_amount);\n22:       pool.lpToken.safeTransfer(address(msg.sender), _amount);\n23:     }\n24:     user.rewardDebt = user.amount.mul(pool.accWexPerShare).div(1e12);\n25:     emit Withdraw(msg.sender, _pid, _amount);\n26:   }",i:withdraw,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_highest_score,DAPP::DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0::PublicSaleTreasury,DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0/contracts/PublicSaleTreasury.sol,shareWithdraw,DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0/contracts/PublicSaleTreasury.sol#L136-L163,0.9595132099874032,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|nonreentrant_modifier|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,require_assert_guard_before_call|nonreentrant_modifier|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,"L26: token.safeTransfer(_msgSender(), bcubeAmount);","L13: uint256 allowance = calcAllowance(_msgSender(), now);",nonReentrant/modifier | L6: require(,"21:             finalWithdrawn <=\n22:                 bcubeAllocationRegistry[_msgSender()].currentAllowance,\n23:             ""Insufficient allowance""\n24:         );\n25:         bcubeAllocationRegistry[_msgSender()].shareWithdrawn = finalWithdrawn;\n26:         token.safeTransfer(_msgSender(), bcubeAmount);\n27:         emit LogPublicSaleShareWithdrawn(_msgSender(), bcubeAmount);\n28:     }",i:shareWithdraw,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_highest_score,DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::FairLaunch,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/token/FairLaunch.sol,deposit,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/token/FairLaunch.sol#L256-L269,0.9581983193610619,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|nonreentrant_modifier|callee_user_controlled|trusted_or_fixed_callee|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,require_assert_guard_before_call|nonreentrant_modifier|callee_user_controlled|trusted_or_fixed_callee|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L9: IERC20(pool.stakeToken).safeTransferFrom(address(msg.sender), address(this), _amount);",L2: PoolInfo storage pool = poolInfo[_pid];,"nonReentrant/modifier | L4: if (user.fundedBy != address(0)) require(user.fundedBy == msg.sender, ""bad sof"");","4:     if (user.fundedBy != address(0)) require(user.fundedBy == msg.sender, ""bad sof"");\n5:     require(pool.stakeToken != address(0), ""deposit: not accept deposit"");\n6:     updatePool(_pid);\n7:     if (user.amount > 0) _harvest(_for, _pid);\n8:     if (user.fundedBy == address(0)) user.fundedBy = msg.sender;\n9:     IERC20(pool.stakeToken).safeTransferFrom(address(msg.sender), address(this), _amount);\n10:     user.amount = user.amount.add(_amount);\n11:     user.rewardDebt = user.amount.mul(pool.accAlpacaPerShare).div(1e12);\n12:     user.bonusDebt = user.amount.mul(pool.accAlpacaPerShareTilBonusEnd).div(1e12);\n13:     emit Deposit(msg.sender, _pid, _amount);\n14:   }",i:deposit,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,8
