split,graph_id,contract,positive_interaction_count,vulnerable_interaction_ids,vulnerable_function_names,source_spans,vulnerability_types,evidence_pointers,supports_top1_top3_top5_mrr_recall_at_k,missing_source_span_count,missing_evidence_pointer_count
train,DAPP::DAppSCAN-source/contracts/Inspex-MDEX Integration/bsc-alpaca-contract-a3a14d27a4803afebdcf783c9ce8764b65f5587d::MdexWorker02,MdexWorker02,2,i:_reinvest|i:_rewardToBeneficialVault,_reinvest|_rewardToBeneficialVault,L234|L345-346、352,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/Inspex-MDEX Integration/bsc-alpaca-contract-a3a14d27a4803afebdcf783c9ce8764b65f5587d/MdexWorker02.sol:234-234|DAppSCAN-source/contracts/Inspex-MDEX Integration/bsc-alpaca-contract-a3a14d27a4803afebdcf783c9ce8764b65f5587d/MdexWorker02.sol:L234|DAppSCAN-source/contracts/Inspex-MDEX Integration/bsc-alpaca-contract-a3a14d27a4803afebdcf783c9ce8764b65f5587d/MdexWorker02.sol:345-345|DAppSCAN-source/contracts/Inspex-MDEX Integration/bsc-alpaca-contract-a3a14d27a4803afebdcf783c9ce8764b65f5587d/MdexWorker02.sol:L345-346、352,True,0,0
train,DAPP::DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63::MasterChef,MasterChef,1,i:withdraw,withdraw,L219-L230,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63/contracts/MasterChef.sol:219-230|DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63/contracts/MasterChef.sol:L219-L230,True,0,0
train,FORGE::vfp_00190::BoxAdapterCached,BoxAdapterCached,1,i:updateTotalAssets,updateTotalAssets,BoxAdapterCached.sol::updateTotalAssets,"CWE:CWE-1038,CWE-435|Reentrancy (SWC-107)",data/FORGE-Curated/flatten/vfp-vuln/vfp_00190.json#3,True,0,0
train,FORGE::vfp_00189::Box,Box,4,i:allocate|i:deallocate|i:reallocate|i:flash,allocate|deallocate|reallocate|flash,Box.sol::allocate|Box.sol::deallocate|Box.sol::reallocate|Box.sol::flash,Reentrancy (heuristic)|Reentrancy (SWC-107),data/FORGE-Curated/flatten/vfp-vuln/vfp_00189.json#2|data/FORGE-Curated/flatten/vfp-vuln/vfp_00189.json#0,True,0,0
train,FORGE::vfp_00215::ScrollChainValidium,ScrollChainValidium,2,i:registerNewEncryptionKey|i:_finalizeBundle,registerNewEncryptionKey|_finalizeBundle,ScrollChainValidium.sol::registerNewEncryptionKey|ScrollChainValidium.sol::_finalizeBundle,Reentrancy (heuristic)|Front-running / Tx Order (SWC-114),data/FORGE-Curated/flatten/vfp-vuln/vfp_00215.json#1,True,0,0
train,FORGE::vfp_00123::BalancerFlashLoan,BalancerFlashLoan,2,i:makeFlashLoan|i:receiveFlashLoan,makeFlashLoan|receiveFlashLoan,BalancerFlashLoan.sol::makeFlashLoan|BalancerFlashLoan.sol::receiveFlashLoan,Front-running / Tx Order (heuristic)|Front-running / Tx Order (SWC-114),data/FORGE-Curated/flatten/vfp-vuln/vfp_00123.json#1,True,0,0
train,FORGE::vfp_00102::StopLimit,StopLimit,2,i:performUpkeep|i:modifyOrder,performUpkeep|modifyOrder,StopLimit.sol#L75-L143|StopLimit.sol#L191-L284,Reentrancy (SWC-107),data/FORGE-Curated/flatten/vfp-vuln/vfp_00102.json#16|data/FORGE-Curated/flatten/vfp-vuln/vfp_00102.json#7,True,0,0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Endaoment/endaoment-contracts-f60aa253d3d869ad6460877f23e6092acb313add::Fund,Fund,1,i:finalizeGrant,finalizeGrant,L119-134,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/openzeppelin-Endaoment/endaoment-contracts-f60aa253d3d869ad6460877f23e6092acb313add/Fund.sol:119-119|DAppSCAN-source/contracts/openzeppelin-Endaoment/endaoment-contracts-f60aa253d3d869ad6460877f23e6092acb313add/Fund.sol:L119-134,True,0,0
train,DAPP::DAppSCAN-source/contracts/QuillAudits-Keep3r.Network-Keep3r.Network/StakingRewardsV3-13ecc6966ae1a413f62224382bfd4d64b1a22351::StakingRewardsV3,StakingRewardsV3,1,i:deposit,deposit,L210 - L226,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-Keep3r.Network-Keep3r.Network/StakingRewardsV3-13ecc6966ae1a413f62224382bfd4d64b1a22351/contracts/StakingRewardsV3-1.sol:210-226|DAppSCAN-source/contracts/QuillAudits-Keep3r.Network-Keep3r.Network/StakingRewardsV3-13ecc6966ae1a413f62224382bfd4d64b1a22351/contracts/StakingRewardsV3-1.sol:L210 - L226,True,0,0
train,DAPP::DAppSCAN-source/contracts/Coinbae-TapCoins_Token_Contract/code::UpgradeableToken,UpgradeableToken,1,i:setUpgradeAgent,setUpgradeAgent,L373 - L394,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/Coinbae-TapCoins_Token_Contract/code/Etherscan-0x9F599410D207f3D2828a8712e5e543AC2E040382.sol:373-394|DAppSCAN-source/contracts/Coinbae-TapCoins_Token_Contract/code/Etherscan-0x9F599410D207f3D2828a8712e5e543AC2E040382.sol:L373 - L394,True,0,0
train,DAPP::DAppSCAN-source/contracts/Hacken-VYNKSAFE/code::BUSDVYNCSTAKE,BUSDVYNCSTAKE,2,i:stake|i:unStake,stake|unStake,L154|L201,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Hacken-VYNKSAFE/code/main.sol:154-154|DAppSCAN-source/contracts/Hacken-VYNKSAFE/code/main.sol:L154|DAppSCAN-source/contracts/Hacken-VYNKSAFE/code/main.sol:201-201|DAppSCAN-source/contracts/Hacken-VYNKSAFE/code/main.sol:L201,True,0,0
train,"DAPP::DAppSCAN-source/contracts/Inspex-Tokens, Farm & Shop/-SpeedStar-Audit-3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f::Staking",Staking,1,i:depositStable,depositStable,L674,Reentrancy (SWC-107)|SWC-107-Reentrancy,"DAppSCAN-source/contracts/Inspex-Tokens, Farm & Shop/-SpeedStar-Audit-3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f/contracts/farm/Staking.sol:674-674|DAppSCAN-source/contracts/Inspex-Tokens, Farm & Shop/-SpeedStar-Audit-3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f/contracts/farm/Staking.sol:L674",True,0,0
train,DAPP::DAppSCAN-source/contracts/QuillAudits-1inch-Fee Collector/fee-collector-3c2626763fd829500496f15476d5e98fbdf4f574::FeeCollector,FeeCollector,1,i:trade,trade,L361,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/QuillAudits-1inch-Fee Collector/fee-collector-3c2626763fd829500496f15476d5e98fbdf4f574/contracts/FeeCollector.sol:361-361|DAppSCAN-source/contracts/QuillAudits-1inch-Fee Collector/fee-collector-3c2626763fd829500496f15476d5e98fbdf4f574/contracts/FeeCollector.sol:L361,True,0,0
train,DAPP::DAppSCAN-source/contracts/PeckShield-COIN98/code::C98MSiG,C98MSiG,1,i:vote,vote,L181,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PeckShield-COIN98/code/code.sol:L181,True,0,0
train,DAPP::DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d::BankingNode,BankingNode,2,i:collectFees|i:unstake,collectFees|unstake,L453-L470|L615-L637,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence|Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BankingNode.sol:453-470|DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BankingNode.sol:L453-L470|DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BankingNode.sol:615-637|DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BankingNode.sol:L615-L637,True,0,0
train,DAPP::DAppSCAN-source/contracts/QuillAudits-Abyss Finance-Abyss Eth2 Depositor/abyss-eth2depositor-a2d58dea4d79846dc682fe93ac3e0eca02323d11::AbyssEth2Depositor,AbyssEth2Depositor,1,i:deposit,deposit,L82,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-Abyss Finance-Abyss Eth2 Depositor/abyss-eth2depositor-a2d58dea4d79846dc682fe93ac3e0eca02323d11/contracts/AbyssEth2Depositor.sol:82-82|DAppSCAN-source/contracts/QuillAudits-Abyss Finance-Abyss Eth2 Depositor/abyss-eth2depositor-a2d58dea4d79846dc682fe93ac3e0eca02323d11/contracts/AbyssEth2Depositor.sol:L82,True,0,0
train,DAPP::DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4::LendingPool,LendingPool,2,i:deposit|i:flashLoan,deposit|flashLoan,L92-119|L579,Reentrancy (SWC-107)|SWC-107-Reentrancy|Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4/contracts/lendingpool/LendingPool.sol:92-92|DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4/contracts/lendingpool/LendingPool.sol:L92-119|DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4/contracts/lendingpool/LendingPool.sol:579-579|DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4/contracts/lendingpool/LendingPool.sol:L579,True,0,0
train,DAPP::DAppSCAN-source/contracts/QuillAudits-Pickle Finance-Strategy-Curve-scrv-v4_1/protocol-master::StrategyCurveSCRVv4_1,StrategyCurveSCRVv4_1,1,i:harvest,harvest,L153-197,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/QuillAudits-Pickle Finance-Strategy-Curve-scrv-v4_1/protocol-master/strategy-curve-scrv-v4_1.sol:153-153|DAppSCAN-source/contracts/QuillAudits-Pickle Finance-Strategy-Curve-scrv-v4_1/protocol-master/strategy-curve-scrv-v4_1.sol:L153-197,True,0,0
val,FORGE::vfp_00289::BasketToken,BasketToken,1,i:proRataRedeem,proRataRedeem,BasketToken.sol::proRataRedeem,Reentrancy (heuristic)|Reentrancy (SWC-107),data/FORGE-Curated/flatten/vfp-vuln/vfp_00289.json#6,True,0,0
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::PoolCommitter,PoolCommitter,2,i:commit|i:claim,commit|claim,L139-L181|L187-L201,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol:139-181|DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol:L139-L181|DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol:187-201|DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol:L187-L201,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::Ladle,Ladle,1,i:moduleCall,moduleCall,L187 - L198,Delegatecall (SWC-112)|SWC-112-Delegatecall to Untrusted Callee,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/Ladle.sol:L187 - L198,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::Governor,Governor,4,i:_queueOrRevert|i:execute|i:__queueSetTimelockPendingAdmin|i:__executeSetTimelockPendingAdmin,_queueOrRevert|execute|__queueSetTimelockPendingAdmin|__executeSetTimelockPendingAdmin,L158 - L172|L175 - L192|L217 - L232|L235 - L250,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:158-172|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:L158 - L172|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:175-192|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:L175 - L192|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:217-232|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:L217 - L232|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:235-250|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol:L235 - L250,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::CompoundStrategy,CompoundStrategy,1,i:liquidate,liquidate,L79,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/strategies/CompoundStrategy.sol:79-79|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/strategies/CompoundStrategy.sol:L79,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultCore,VaultCore,4,i:mintMultiple|i:_redeem|i:_allocate|i:rebase,mintMultiple|_redeem|_allocate|rebase,L88 - L128|L142 - L184|L210 - L293|L308 - L319,Reentrancy (SWC-107)|SWC-107-Reentrancy|Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:88-128|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:L88 - L128|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:142-184|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:L142 - L184|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:210-293|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:L210 - L293|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:308-319|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol:L308 - L319,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultAdmin,VaultAdmin,1,i:_harvest,_harvest,L266 - L298,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultAdmin.sol:266-298|DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultAdmin.sol:L266 - L298,True,0,0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaMinting,AlianaMinting,1,i:_depositFrom,_depositFrom,L254,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/AlianaMinting.sol:254-254|DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/AlianaMinting.sol:L254,True,0,0
val,DAPP::DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92::AMM,AMM,1,i:mintShareTokenTo,mintShareTokenTo,L500-502,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/liquidity/AMM.sol:500-500|DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/liquidity/AMM.sol:L500-502,True,0,0
val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::LiquidityStaking,LiquidityStaking,1,i:deposit,deposit,L60-L69,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/governance/LiquidityStaking.sol:60-69|DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/governance/LiquidityStaking.sol:L60-L69,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::ExchangeExecution,ExchangeExecution,1,i:executeExchangeOrders,executeExchangeOrders,L76,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/modules/lib/ExchangeExecution.sol:76-76|DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/modules/lib/ExchangeExecution.sol:L76,True,0,0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::FujiVault,FujiVault,4,i:deposit|i:withdraw|i:borrow|i:payback,deposit|withdraw|borrow|payback,L177 - L178|L227|L291|L340,Delegatecall (SWC-112)|SWC-112-Delegatecall to Untrusted Callee,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:177-178|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:L177 - L178|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:227-227|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:L227|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:291-291|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:L291|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:340-340|DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol:L340,True,0,0
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::DynamicLiquidTokenConverter,DynamicLiquidTokenConverter,1,i:reduceWeight,reduceWeight,L124-L132,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverter.sol:124-132|DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverter.sol:L124-L132,True,0,0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::FLAaveV2,FLAaveV2,1,i:executeOperation,executeOperation,L106-137,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/flashloan/FLAaveV2.sol:106-106|DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/flashloan/FLAaveV2.sol:L106-137,True,0,0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompHelper,CompHelper,1,i:enterMarket,enterMarket,L27-138,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/helpers/CompHelper.sol:27-27|DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/helpers/CompHelper.sol:L27-138,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544::yWETH,yWETH,1,i:withdrawETH,withdrawETH,L187,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/yToken.sol:187-187|DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/yToken.sol:L187,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544::BaseWrapper,BaseWrapper,2,i:_deposit|i:_withdraw,_deposit|_withdraw,L138|L174,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/BaseWrapper.sol:138-138|DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/BaseWrapper.sol:L138|DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/BaseWrapper.sol:174-174|DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/BaseWrapper.sol:L174,True,0,0
val,DAPP::DAppSCAN-source/contracts/Chainsecurity-Oasis  Multiply Smart Contracts/multiply-proxy-actions-e277ac1471a95138aaa93b39cf2c16c36c769740::MultiplyProxyActions,MultiplyProxyActions,1,i:increaseMultipleDepositCollateral,increaseMultipleDepositCollateral,L172,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Chainsecurity-Oasis  Multiply Smart Contracts/multiply-proxy-actions-e277ac1471a95138aaa93b39cf2c16c36c769740/contracts/multiply/MultiplyProxyActions.sol:172-172|DAppSCAN-source/contracts/Chainsecurity-Oasis  Multiply Smart Contracts/multiply-proxy-actions-e277ac1471a95138aaa93b39cf2c16c36c769740/contracts/multiply/MultiplyProxyActions.sol:L172,True,0,0
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::YVaultAssetProxy,YVaultAssetProxy,1,i:reserveDeposit,reserveDeposit,L49 - L80,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/YVaultAssetProxy.sol:49-80|DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/YVaultAssetProxy.sol:L49 - L80,True,0,0
