run,pooling,seed,error_type,graph_id,contract,contract_probability,threshold,contract_label,predicted_label,candidate_interactions,top_wrong_node_id,top_wrong_function,top_wrong_probability,true_positive_rank,failure_category,vulnerability_types
reentrancy_only,mil_max,43,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,0.8402261084125577,0.785,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,0.8402261084125577,0.785,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,0.8402262364396645,0.785,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,0.8264729327907334,0.785,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.8982918122733939,0.785,0,1,6,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.8601205783319694,0.785,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,OKLGSpend,0.874676620109566,0.785,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.9380154786276615,0.785,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.8580898291354219,0.785,0,1,7,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.9105847150991951,0.785,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.8961110462043826,0.785,0,1,4,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.8667297350382573,0.785,0,1,4,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,0.8137902907308682,0.785,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,FORGE::vfp_00220::LiquidityPenaltyHook,LiquidityPenaltyHook,0.8478662077276098,0.785,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,MolochPool,0.8371066732286775,0.785,0,1,5,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,Submitter,0.8050215418478526,0.785,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,false_negative_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,0.6295192354445963,0.785,1,0,13,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,43,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,0.9087802940532461,0.785,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,43,true_interaction_not_top3,FORGE::vfp_00126::SpokePool,SpokePool,,0.785,1,,11,i:_fillRelayV3,_fillRelayV3,0.8265505198732526,10,top_ranked_wrong_interaction,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)"
reentrancy_only,mil_max,43,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,,0.785,1,,7,i:convertFundsFromOutput,convertFundsFromOutput,0.22936299736715435,4,top_ranked_wrong_interaction,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_positive_contract,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.5647975807167566,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.7485038696033255,0.396,0,1,6,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_negative_contract,FORGE::vfp_00260::Router_Adapter,Router_Adapter,0.12072329187586081,0.396,1,0,2,,,,,missing_safety_features_or_global_context,"CWE:CWE-362,CWE-691|Reentrancy (SWC-107)"
reentrancy_only,mil_max,44,false_positive_contract,FORGE::vfp_00126::HubPool,HubPool,0.6331813565550088,0.396,0,1,16,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_negative_contract,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.1939768524114613,0.396,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)|Reentrancy (SWC-107)|Reentrancy (heuristic)
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,0.6160138905710993,0.396,0,1,11,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,BOOPools,0.594076368323753,0.396,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::ActionPools,ActionPools,0.5291277427968057,0.396,0,1,8,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,SafeBoxFilDa,0.4752669339590968,0.396,0,1,22,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxCToken,SafeBoxCToken,0.4752669339590968,0.396,0,1,18,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxCTokenETH,SafeBoxCTokenETH,0.4752669339590968,0.396,0,1,17,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,0.4752669339590968,0.396,0,1,21,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,0.2638851174438194,0.396,1,0,9,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,PowerBombR,0.3973405624534725,0.396,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBomb,PowerBomb,0.402275266477886,0.396,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombFtmCurveGeist,PowerBombFtmCurveGeist,0.46663055886230426,0.396,0,1,10,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,PowerBombAvaxCurve33,0.47355383176405663,0.396,0,1,10,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombOneCurve,PowerBombOneCurve,0.4691041178523864,0.396,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,Boardroom,0.44245540878830486,0.396,0,1,12,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,0.7431642315305725,0.396,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,Ambix,0.524796108695366,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::RobotLiabilityLib,RobotLiabilityLib,0.3647585682156636,0.396,1,0,1,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,0.6180164109840005,0.396,0,1,4,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,0.14026194161353406,0.396,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,0.09656703023871276,0.396,1,0,7,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,0.2790724232549566,0.396,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_negative_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,0.1730824802613231,0.396,1,0,18,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",ClaimableFundsReceiverV1,0.5517676738456712,0.396,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",KODAV3UpgradableGatedMarketplace,0.5686480792720123,0.396,0,1,18,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,0.5517676738456712,0.396,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3GatedMerkleMarketplace",KODAV3GatedMerkleMarketplace,0.544893948667415,0.396,0,1,14,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,0.5707591695378696,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,0.5707591695378696,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,0.5707599215782538,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,0.5375017079721486,0.396,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.6208161630075482,0.396,0,1,6,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.5437081802276726,0.396,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,OKLGSpend,0.5500652279433508,0.396,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.8223038629189865,0.396,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.5385426126038855,0.396,0,1,7,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.7737382186511453,0.396,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.6670887328828597,0.396,0,1,4,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.6494557414854648,0.396,0,1,4,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGETHSplitter,OKLGETHSplitter,0.4244256008950497,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,0.46009288589553393,0.396,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,FORGE::vfp_00220::LiquidityPenaltyHook,LiquidityPenaltyHook,0.562322403294492,0.396,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,MolochPool,0.5217166696998728,0.396,0,1,5,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::StateChannelModule,StateChannelModule,0.4028646144316127,0.396,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,Submitter,0.46140952078130415,0.396,0,1,3,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,0.2631119596661729,0.396,1,0,13,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,StabilityPool,0.44390183357635676,0.396,0,1,10,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,0.6597158734688296,0.396,0,1,2,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,44,true_interaction_not_top3,FORGE::vfp_00126::SpokePool,SpokePool,,0.396,1,,11,i:_fillRelayV3,_fillRelayV3,0.5311852662433901,10,top_ranked_wrong_interaction,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)"
reentrancy_only,mil_max,44,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,,0.396,1,,7,i:convertFundsFromOutput,convertFundsFromOutput,0.09656703023871276,4,top_ranked_wrong_interaction,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,45,false_positive_contract,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.5590568924043243,0.28600000000000003,0,1,1,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.7148420775354486,0.28600000000000003,0,1,6,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_negative_contract,FORGE::vfp_00260::Router_Adapter,Router_Adapter,0.07339860533123227,0.28600000000000003,1,0,2,,,,,missing_safety_features_or_global_context,"CWE:CWE-362,CWE-691|Reentrancy (SWC-107)"
reentrancy_only,mil_max,45,false_positive_contract,FORGE::vfp_00126::HubPool,HubPool,0.5356695726198342,0.28600000000000003,0,1,16,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_negative_contract,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.12980688819246367,0.28600000000000003,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)|Reentrancy (SWC-107)|Reentrancy (heuristic)
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,0.6502485081478311,0.28600000000000003,0,1,11,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,BOOPools,0.3945171584486398,0.28600000000000003,0,1,9,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::ActionPools,ActionPools,0.4452241439580004,0.28600000000000003,0,1,8,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,SafeBoxFilDa,0.3576616737899086,0.28600000000000003,0,1,22,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxCToken,SafeBoxCToken,0.3576616737899086,0.28600000000000003,0,1,18,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxCTokenETH,SafeBoxCTokenETH,0.3576616737899086,0.28600000000000003,0,1,17,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,0.3576616737899086,0.28600000000000003,0,1,21,,,,,label_ambiguity_or_missing_context,
reentrancy_only,mil_max,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,0.10038461577397947,0.28600000000000003,1,0,9,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
reentrancy_only,mil_max,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,PowerBombR,0.30345342745396153,0.28600000000000003,0,1,9,,,,,label_ambiguity_or_missing_context,
