model,seed,error_type,probability,threshold,graph_id,contract,function,node_id,label,pred,vulnerability_type,scope,external_methods,external_call_count,state_var_count,evidence_pointer
Current HyperVul,45,false_positive,0.8414998054504395,0.797,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::SkyRewardPool,SkyRewardPool,deposit,i:deposit,0,1,,,sub|div|mul|safeTransferFrom|add|div|mul,7,2,
Current HyperVul,45,false_positive,0.8406299948692322,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,bulkAddAccounts,i:bulkAddAccounts,0,1,,,push,1,1,
Current HyperVul,45,false_positive,0.8405547738075256,0.797,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,handleSecondarySaleFunds,i:handleSecondarySaleFunds,0,1,,,call|call|call,3,3,
Current HyperVul,45,false_positive,0.8396090865135193,0.797,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,Boardroom,allocateSeigniorage,i:allocateSeigniorage,0,1,,,push|safeTransferFrom,2,2,
Current HyperVul,45,false_positive,0.8383076786994934,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,fundSendToDestinationGas,i:fundSendToDestinationGas,0,1,,,call,1,3,
Current HyperVul,45,false_positive,0.8368470072746277,0.797,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,Audius,_processNewStake,i:_processNewStake,0,1,,,balanceOf|totalTokens|updateTotalTokens|percOf|percOf,5,7,
Current HyperVul,45,false_positive,0.8367071151733398,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,emergencyUnstake,i:emergencyUnstake,0,1,,,transferFrom|transfer,2,5,
Current HyperVul,45,false_positive,0.8363826274871826,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,sendTokensToDestination,i:sendTokensToDestination,0,1,,,transfer,1,4,
Current HyperVul,45,false_positive,0.8341366648674011,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,loanPlot,i:loanPlot,0,1,,,call|call,2,3,
Current HyperVul,45,false_positive,0.8316301703453064,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,BondData,initialDeposit,i:initialDeposit,0,1,,,initialDepositCb|MonitorEventCallback|balanceOf,3,4,
Current HyperVul,45,false_positive,0.8309345841407776,0.797,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,PowerBombAvaxCurve33,_harvest,i:_harvest,0,1,,,claim_rewards|balanceOf|balanceOf|balanceOf|withdraw|call|safeTransfer,7,8,
Current HyperVul,45,false_positive,0.8299691677093506,0.797,FORGE::vfp_00058::BasePositionManager,BasePositionManager,_mintPosition,i:_mintPosition,0,1,,,toId,1,3,
Current HyperVul,45,false_positive,0.8299691677093506,0.797,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,_mintPosition,i:_mintPosition,0,1,,,toId,1,3,
Current HyperVul,45,false_positive,0.8299691677093506,0.797,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,_mintPosition,i:_mintPosition,0,1,,,toId,1,3,
Current HyperVul,45,false_positive,0.8299691677093506,0.797,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_mintPosition,i:_mintPosition,0,1,,,toId,1,3,
Current HyperVul,45,false_positive,0.8283400535583496,0.797,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,Audius,_stake,i:_stake,0,1,,,getAmount|approve|delegateStake,3,4,
Current HyperVul,45,false_positive,0.8281434774398804,0.797,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,StabilityPool,_sendLUSDtoStabilityPool,i:_sendLUSDtoStabilityPool,0,1,,,sendToPool,1,2,
Current HyperVul,45,false_positive,0.8247020840644836,0.797,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LiabilityFactory,LiabilityFactory,createLighthouse,i:createLighthouse,0,1,,,resolver|setSubnodeOwner|resolver|setResolver|setAddr,5,3,
Current HyperVul,45,false_positive,0.8227101564407349,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,MTGYTokenLocker,createLocker,i:createLocker,0,1,,,transferFrom|transferFrom|push,3,4,
Current HyperVul,45,false_positive,0.8223536014556885,0.797,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::EchidnaProxy,EchidnaProxy,withdrawLUSDPrx,i:withdrawLUSDPrx,0,1,,,withdrawLUSD,1,1,
Current HyperVul,45,false_positive,0.8204335570335388,0.797,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,_deposit,i:_deposit,0,1,,,LendParams|unlock,2,3,
Current HyperVul,45,false_positive,0.8184264898300171,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,SafeBoxFilDa,updatetoken,i:updatetoken,0,1,,,balanceOf|claimComp|balanceOf|transfer|mintRewards|balanceOf|claimComp|balanceOf|transfer|mintRewards,10,8,
Current HyperVul,45,false_positive,0.8168991804122925,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,updatetoken,i:updatetoken,0,1,,,balanceOf|claimComp|balanceOf|transfer|mintRewards|balanceOf|claimComp|balanceOf|transfer|mintRewards,10,8,
Current HyperVul,45,false_positive,0.8163580298423767,0.797,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,_increaseLiquidity,i:_increaseLiquidity,0,1,,,ModifyLiquidityParams|unlock,2,2,
Current HyperVul,45,false_positive,0.8124837875366211,0.797,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,_facilitateSecondarySale,i:_facilitateSecondarySale,0,1,,,royaltyInfo|safeTransferFrom,2,1,
Current HyperVul,45,false_positive,0.8122227191925049,0.797,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombFtmCurveGeist,PowerBombFtmCurveGeist,withdraw,i:withdraw,0,1,,,withdraw|remove_liquidity_one_coin|balanceOf|safeTransfer,4,9,
Current HyperVul,45,false_positive,0.8120179772377014,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,addPlot,i:addPlot,0,1,,,call|transferFrom,2,3,
Current HyperVul,45,false_positive,0.8080650568008423,0.797,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",ClaimableFundsReceiverV1,drainERC20,i:drainERC20,0,1,,,balanceOf|transfer|transfer,3,3,
Current HyperVul,45,false_positive,0.8080650568008423,0.797,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,drainERC20,i:drainERC20,0,1,,,balanceOf|transfer|transfer,3,3,
Current HyperVul,45,false_positive,0.8080650568008423,0.797,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,drainERC20,i:drainERC20,0,1,,,balanceOf|transfer|transfer,3,3,
Current HyperVul,45,false_positive,0.8049217462539673,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,BOOPools,add,i:add,0,1,,,totalSupply|push,2,3,
Current HyperVul,45,false_positive,0.7998069524765015,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::ACL,ACL,multiSigSetACLs,i:multiSigSetACLs,0,1,,,setACL,1,1,
Current HyperVul,45,false_positive,0.799534261226654,0.797,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,liquidateTroves,i:liquidateTroves,0,1,,,getPrice|getTotalLUSDDeposits|offset|add|sub|sub|sub,7,2,
Current HyperVul,46,false_negative,0.0017780326306819916,0.534,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,deposit,i:deposit,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,balanceOf,1,5,DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:53-53|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:65-65|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L53-61|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L65-73
Current HyperVul,46,false_negative,0.005799735430628061,0.534,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,lock,i:lock,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,allowance|balanceOf|safeTransferFrom,3,3,DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:66-80|DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:L66 - L80
Current HyperVul,46,false_negative,0.026446180418133736,0.534,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,depositTo,i:depositTo,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,balanceOf|safeTransferFrom|balanceOf|syncDeposit,4,2,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:29-57|DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:L29-L57
Current HyperVul,46,false_negative,0.027965137735009193,0.534,FORGE::vfp_00126::SpokePool,SpokePool,_setOftMessenger,i:_setOftMessenger,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,token,1,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00126.json#2
Current HyperVul,46,false_negative,0.03406510502099991,0.534,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_executeAddLeverage,i:_executeAddLeverage,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,reserve01|reserve01|reserve01|deduct|update|toInt128,6,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15
Current HyperVul,46,false_negative,0.05355755612254143,0.534,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,claimReward,i:claimReward,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,withdraw|balanceOf|safeTransfer,3,6,DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:269-269|DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:L269-293
Current HyperVul,46,false_negative,0.06564488261938095,0.534,FORGE::vfp_00260::Router_Adapter,Router_Adapter,relayMessage,i:relayMessage,1,0,Reentrancy (SWC-107),reentrancy|other,delegatecall,1,3,data/FORGE-Curated/flatten/vfp-vuln/vfp_00260.json#3
Current HyperVul,46,false_negative,0.07186982035636902,0.534,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,_moveTokensAndETHfromAdjustment,i:_moveTokensAndETHfromAdjustment,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,sendETH,1,1,DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c/packages/contracts/contracts/BorrowerOperations.sol:351-351|DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c/packages/contracts/contracts/BorrowerOperations.sol:L351
Current HyperVul,46,false_negative,0.07858425378799438,0.534,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,swapTokens,i:swapTokens,1,0,Front-running / Tx Order (heuristic)|Reentrancy (heuristic)|Front-running / Tx Order (SWC-114)|Reentrancy (SWC-107),front-running|reentrancy|other,allowance|safeIncreaseAllowance|swap,3,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#2|data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#3
Current HyperVul,46,false_negative,0.16022196412086487,0.534,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::ElementBridge,ElementBridge,convert,i:convert,1,0,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,unchecked low-level call,unlockTimestamp|approve|swap|SingleSwap|FundManagement,5,6,DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:463-463|DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:L463
Current HyperVul,46,false_negative,0.2297772318124771,0.534,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,modify,i:modify,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,update|minBorrowLevel|unlock|toId,4,4,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#16|data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#19
Current HyperVul,46,false_negative,0.3164657950401306,0.534,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,mintBatchEdition,i:mintBatchEdition,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,isVerifiedArtist|mintBatchEdition,2,2,"DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol:93-112|DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol:L93 - L112"
Current HyperVul,46,false_negative,0.31696754693984985,0.534,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,MTGYTokenLocker,withdrawLockedTokens,i:withdrawLockedTokens,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,transferFrom|transferFrom,2,1,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol:126-126|DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol:L126
Current HyperVul,46,false_negative,0.32251840829849243,0.534,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,convertFundsFromInput,i:convertFundsFromInput,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,_pullFunds|_min|_getBalance|_convertFundsFromInput|_min|_getBalance|_pushFunds,7,1,DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:80-80|DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:L80-90
Current HyperVul,46,false_negative,0.3273087739944458,0.534,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_margin,i:_margin,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,minMarginLevel|minBorrowLevel|unlock|toId,4,4,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15
Current HyperVul,46,false_negative,0.3447069525718689,0.534,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,wrapETH,i:wrapETH,1,0,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,unchecked low-level call,get_dy|exchange|submit|balanceOf|safeIncreaseAllowance|wrap|safeIncreaseAllowance,7,7,DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol:115-115|DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol:L115
Current HyperVul,46,false_negative,0.3958299160003662,0.534,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,buyback,i:buyback,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,decimals|getAmountsOut|safeTransferFrom|approve|swapExactTokensForTokens|min|balanceOf|transfer,8,6,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/utils/BuybackBooToken.sol:66-66|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/utils/BuybackBooToken.sol:L66
Current HyperVul,46,false_negative,0.4345151484012604,0.534,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyMDex,StrategyMDex,updatePool,i:updatePool,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,onAcionUpdate|getAmountIn|getTokenIn|makeRefundFee|add,5,3,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol:241-241|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol:L241
Current HyperVul,46,false_negative,0.4544910192489624,0.534,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,MasterChef,deposit,i:deposit,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,sub|div|mul|safeTransferFrom|add|div|mul,7,3,DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:262-262|DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:L262
Current HyperVul,46,false_negative,0.4565759599208832,0.534,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::RobotLiabilityLib,RobotLiabilityLib,finalize,i:finalize,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,isLighthouse|transfer|transfer|transfer|transfer|xrt|liabilityFinalized,7,10,DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol:104-104|DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol:L104
Current HyperVul,46,false_negative,0.4673689007759094,0.534,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,getAmountOut,i:getAmountOut,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,getAmountsIn,1,1,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:345-345|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:L345
Current HyperVul,46,false_negative,0.4724999964237213,0.534,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,Matic,_stake,i:_stake,1,0,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,unchecked low-level call,approve|buyVoucher,2,3,DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/matic/Matic.sol:94-94|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/matic/Matic.sol:L94
Current HyperVul,46,false_negative,0.4730047583580017,0.534,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,LighthouseLib,withdraw,i:withdraw,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,transfer|transfer,2,4,DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol:24-24|DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol:L24
Current HyperVul,46,false_negative,0.4742203950881958,0.534,FORGE::vfp_00220::AntiSandwichHook,AntiSandwichHook,_afterSwap,i:_afterSwap,1,0,Front-running / Tx Order (heuristic)|Front-running / Tx Order (SWC-114),front-running|other,toId|getSlot0|tick|amount1,4,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00220.json#1|data/FORGE-Curated/flatten/vfp-vuln/vfp_00220.json#7
Current HyperVul,46,false_negative,0.47989100217819214,0.534,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Moloch,Moloch,sponsorProposal,i:sponsorProposal,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,transferFrom,1,10,DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58/contracts/Moloch.sol:266-266|DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58/contracts/Moloch.sol:L266-305
