group_kind,group_key,member_count,splits,labels,members,recommended_action
near_duplicate_same_contract_name,UpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::UpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::UpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,UpgradeabilityProxy:1.000,2,test|val,0,val:DAPP::DAppSCAN-source/contracts/QuillAudits-AAVE-ParaSwap Adapter/aave-protocol-v2-14e2ab47d95f42ec5ee486f367067e78a7588878::UpgradeabilityProxy ; test:DAPP::DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4::UpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::AdminUpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::AdminUpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::AdminUpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train|val,0,train:DAPP::DAppSCAN-source/contracts/Coinspect-Incognito Audit/bridge-eth-4879219669a38d601265582f815596b6775855b6::AdminUpgradeabilityProxy ; val:DAPP::DAppSCAN-source/contracts/PeckShield-KaoyaSwap/contracts-8273073f1d6914f372790399378f177573c52e37::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::AdminUpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::AdminUpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::AdminUpgradeabilityProxy ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,AdminUpgradeabilityProxy:1.000,2,test|val,0,val:DAPP::DAppSCAN-source/contracts/QuillAudits-AAVE-ParaSwap Adapter/aave-protocol-v2-14e2ab47d95f42ec5ee486f367067e78a7588878::AdminUpgradeabilityProxy ; test:DAPP::DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4::AdminUpgradeabilityProxy,same_split_or_quarantine
near_duplicate_same_contract_name,ERC1967Proxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::ERC1967Proxy ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::ERC1967Proxy,same_split_or_quarantine
near_duplicate_same_contract_name,SigRelayer2:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SigRelayer2 ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::SigRelayer2,same_split_or_quarantine
near_duplicate_same_contract_name,GovernorAlpha:0.818,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::GovernorAlpha ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::GovernorAlpha,same_split_or_quarantine
near_duplicate_same_contract_name,AccessControl:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::AccessControl ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::AccessControl,same_split_or_quarantine
near_duplicate_same_contract_name,ERC721:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::ERC721 ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::ERC721,same_split_or_quarantine
near_duplicate_same_contract_name,FRAXShares:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FRAXShares ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FRAXShares,same_split_or_quarantine
near_duplicate_same_contract_name,TokenVesting:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::TokenVesting ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::TokenVesting,same_split_or_quarantine
near_duplicate_same_contract_name,AnyswapV4ERC20:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::AnyswapV4ERC20 ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::AnyswapV4ERC20,same_split_or_quarantine
near_duplicate_same_contract_name,FraxPoolvAMM:0.800,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolvAMM ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxPoolvAMM,same_split_or_quarantine
near_duplicate_same_contract_name,TestDriftingReserves:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::TestDriftingReserves ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::TestDriftingReserves,same_split_or_quarantine
near_duplicate_same_contract_name,PoolvAMM_USDC:0.800,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PoolvAMM_USDC ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::PoolvAMM_USDC,same_split_or_quarantine
near_duplicate_same_contract_name,FraxBondIssuer:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxBondIssuer,same_split_or_quarantine
near_duplicate_same_contract_name,FraxBond:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBond ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxBond,same_split_or_quarantine
near_duplicate_same_contract_name,FraxBondIssuerOld:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuerOld ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxBondIssuerOld,same_split_or_quarantine
near_duplicate_same_contract_name,FraxBondIssuerWithDeposits:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuerWithDeposits ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxBondIssuerWithDeposits,same_split_or_quarantine
near_duplicate_same_contract_name,InvestorAMOProxy:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::InvestorAMOProxy ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::InvestorAMOProxy,same_split_or_quarantine
near_duplicate_same_contract_name,FraxBond_NFT:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBond_NFT ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxBond_NFT,same_split_or_quarantine
near_duplicate_same_contract_name,FXBA10000M3:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FXBA10000M3 ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FXBA10000M3,same_split_or_quarantine
near_duplicate_same_contract_name,Decimal:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::Decimal ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::Decimal,same_split_or_quarantine
near_duplicate_same_contract_name,Reservoir:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Reservoir ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Reservoir,same_split_or_quarantine
near_duplicate_same_contract_name,Reservoir:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Reservoir ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Reservoir,same_split_or_quarantine
near_duplicate_same_contract_name,Reservoir:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Reservoir ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Reservoir,same_split_or_quarantine
near_duplicate_same_contract_name,CanReclaimToken:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CanReclaimToken ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::CanReclaimToken,same_split_or_quarantine
near_duplicate_same_contract_name,OwnableContract:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::OwnableContract ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::OwnableContract,same_split_or_quarantine
near_duplicate_same_contract_name,GemJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GemJoin ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GemJoin,same_split_or_quarantine
near_duplicate_same_contract_name,GemJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::GemJoin,same_split_or_quarantine
near_duplicate_same_contract_name,GemJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::GemJoin,same_split_or_quarantine
near_duplicate_same_contract_name,GemJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::GemJoin,same_split_or_quarantine
near_duplicate_same_contract_name,GemJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::GemJoin,same_split_or_quarantine
near_duplicate_same_contract_name,GemJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::GemJoin,same_split_or_quarantine
near_duplicate_same_contract_name,ETHJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::ETHJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::ETHJoin,same_split_or_quarantine
near_duplicate_same_contract_name,ETHJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::ETHJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::ETHJoin,same_split_or_quarantine
near_duplicate_same_contract_name,ETHJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::ETHJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::ETHJoin,same_split_or_quarantine
near_duplicate_same_contract_name,DaiJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::DaiJoin,same_split_or_quarantine
near_duplicate_same_contract_name,DaiJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::DaiJoin,same_split_or_quarantine
near_duplicate_same_contract_name,DaiJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::DaiJoin,same_split_or_quarantine
near_duplicate_same_contract_name,DaiJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::DaiJoin,same_split_or_quarantine
near_duplicate_same_contract_name,DaiJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::DaiJoin,same_split_or_quarantine
near_duplicate_same_contract_name,DaiJoin:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::DaiJoin,same_split_or_quarantine
near_duplicate_same_contract_name,Pot:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Pot ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Pot,same_split_or_quarantine
near_duplicate_same_contract_name,Pot:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Pot ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Pot,same_split_or_quarantine
near_duplicate_same_contract_name,Pot:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Pot ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Pot,same_split_or_quarantine
near_duplicate_same_contract_name,CakeMaxiWorker:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::CakeMaxiWorker ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::CakeMaxiWorker,same_split_or_quarantine
near_duplicate_same_contract_name,MasterChef:1.000,2,train,0,"train:DAPP::DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715::MasterChef ; train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::MasterChef",same_split_or_quarantine
near_duplicate_same_contract_name,MasterChef:1.000,2,train,0,"train:DAPP::DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715::MasterChef ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MasterChef",same_split_or_quarantine
near_duplicate_same_contract_name,MasterChef:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::MasterChef ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MasterChef,same_split_or_quarantine
near_duplicate_same_contract_name,WBNB:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::WBNB ; train:DAPP::DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55::WBNB,same_split_or_quarantine
near_duplicate_same_contract_name,SyrupBar:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SyrupBar ; train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::SyrupBar,same_split_or_quarantine
near_duplicate_same_contract_name,SyrupBar:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SyrupBar ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::SyrupBar,same_split_or_quarantine
near_duplicate_same_contract_name,SyrupBar:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::SyrupBar ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::SyrupBar,same_split_or_quarantine
near_duplicate_same_contract_name,UniswapV2Factory:1.000,2,train|val,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-MilkySwap/milkyswap-59f163e9959cf8bae4a521a9648219b553312e07::UniswapV2Factory ; val:DAPP::DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63::UniswapV2Factory,same_split_or_quarantine
near_duplicate_same_contract_name,UniswapV2Router02:1.000,2,train,0,"train:DAPP::DAppSCAN-source/contracts/PeckShield-MilkySwap/milkyswap-59f163e9959cf8bae4a521a9648219b553312e07::UniswapV2Router02 ; train:DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::UniswapV2Router02",same_split_or_quarantine
near_duplicate_same_contract_name,DSAuth:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::DSAuth ; train:DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::DSAuth,same_split_or_quarantine
near_duplicate_same_contract_name,DSAuth:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::DSAuth ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Oasis  Multiply Smart Contracts/multiply-proxy-actions-e277ac1471a95138aaa93b39cf2c16c36c769740::DSAuth,same_split_or_quarantine
near_duplicate_same_contract_name,DSAuth:1.000,2,train,0,train:DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::DSAuth ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Oasis  Multiply Smart Contracts/multiply-proxy-actions-e277ac1471a95138aaa93b39cf2c16c36c769740::DSAuth,same_split_or_quarantine
near_duplicate_same_contract_name,BscAprOracle:1.000,2,test|train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::BscAprOracle ; test:DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::BscAprOracle,same_split_or_quarantine
near_duplicate_same_contract_name,AprOracle:1.000,2,test|train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::AprOracle ; test:DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::AprOracle,same_split_or_quarantine
near_duplicate_same_contract_name,ExchangeRoles:1.000,2,test|train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::ExchangeRoles ; test:DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::ExchangeRoles,same_split_or_quarantine
